,lumber,oil,dollar-index,spy_futures,vix,ten year bond,three year bond,macro_csv\ACDGNO.csv,macro_csv\ADXTNO.csv,macro_csv\ANDENO.csv,macro_csv\AWHMAN.csv,macro_csv\CMRMTSPL.csv,macro_csv\commodity-price-index-300.csv,macro_csv\energy-price-index-300.csv,macro_csv\FF.csv,macro_csv\food-and-beverage-price-index-300.csv,macro_csv\industrial-inputs-price-index-300.csv,macro_csv\IPBUSEQ.csv,macro_csv\IPMAT.csv,macro_csv\IPMINE.csv,macro_csv\IPUTIL.csv,macro_csv\metals-price-index-300.csv,macro_csv\NEWORDER.csv,macro_csv\NPPTTL.csv,macro_csv\PERMIT.csv,macro_csv\PERMIT1.csv,macro_csv\PERMIT5.csv,macro_csv\T10YIE.csv,macro_csv\TCU.csv,macro_csv\UEMPMEAN.csv,real_interest_rate,inflation_consumer_prices_annual,gdp_growth_annual,debt_percent_gdp,net_trades_goods_services,exports_of_goods_services_percent_gdp,imports_of_goods_services_percent_gdp,gni_usd,market_cap_domestic_companies_percent_gdp,merchandise_trade_percent_gdp,labels
2020-02-11,0.085336856010568,0.0421214188267393,-0.0167978790147942,0.1260197882312099,-0.1622358624446697,-0.0345174744714511,-0.0146474157773592,0.085336804,0.085336804,0.085336804,0.085336804,0.085336804,0.085336804,0.085336804,0.085336804,0.085336804,0.085336804,0.085336804,0.085336804,0.085336804,0.085336804,0.085336804,0.085336804,0.085336804,0.085336804,0.085336804,0.085336804,0.085336804,0.085336804,0.085336804,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,1
2020-02-12,0.1055495103373229,0.0766276837144352,-0.0175783028892374,0.1111015712200567,-0.1288088442332124,-0.023479655826163,0.0010541851149061,0.105549455,0.105549455,0.105549455,0.105549455,0.105549455,0.105549455,0.105549455,0.105549455,0.105549455,0.105549455,0.105549455,0.105549455,0.105549455,0.105549455,0.105549455,0.105549455,0.105549455,0.105549455,0.105549455,0.105549455,0.105549455,0.105549455,0.105549455,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,1
2020-02-13,0.0810523518469306,0.0925827580102671,-0.0136780277625347,0.1047949847509319,-0.1039426400781807,-0.0309998544607772,-0.0006325110689436,0.0810523,0.0810523,0.0810523,0.0810523,0.0810523,0.0810523,0.0810523,0.0810523,0.0810523,0.0810523,0.0810523,0.0810523,0.0810523,0.0810523,0.0810523,0.0810523,0.0810523,0.0810523,0.0810523,0.0810523,0.0810523,0.0810523,0.0810523,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,-1
2020-02-14,0.0921465968586388,0.0934231519234178,-0.0092954441099943,0.1152340425531914,-0.1096085367221962,-0.0387924748432259,0.0215749730312837,0.092146635,0.092146635,0.092146635,0.092146635,0.092146635,0.092146635,0.092146635,0.092146635,0.092146635,0.092146635,0.092146635,0.092146635,0.092146635,0.092146635,0.092146635,0.092146635,0.092146635,0.092146635,0.092146635,0.092146635,0.092146635,0.092146635,0.092146635,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,1
2020-02-18,0.092519164684113,0.0921123233768557,-0.0123255577060202,0.1286949006050128,-0.1768929564053798,-0.0202446839498979,0.0470982142857141,0.092519164,0.092519164,0.092519164,0.092519164,0.092519164,0.092519164,0.092519164,0.092519164,0.092519164,0.092519164,0.092519164,0.092519164,0.092519164,0.092519164,0.092519164,0.092519164,0.092519164,0.092519164,0.092519164,0.092519164,0.092519164,0.092519164,0.092519164,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,-1
2020-02-19,0.064616988014591,0.1314962086184574,-0.0096017468852994,0.1270126755738265,-0.1502347279706347,-0.0125202533510089,0.0501230700380397,0.06461704,0.06461704,0.06461704,0.06461704,0.06461704,0.06461704,0.06461704,0.06461704,0.06461704,0.06461704,0.06461704,0.06461704,0.06461704,0.06461704,0.06461704,0.06461704,0.06461704,0.06461704,0.06461704,0.06461704,0.06461704,0.06461704,0.06461704,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,-1
2020-02-20,0.087035123966942,0.1758672137262216,-0.0037248140151244,0.1179870792247534,-0.2580645053031006,0.0250299760191847,0.0767332286291229,0.08703506,0.08703506,0.08703506,0.08703506,0.08703506,0.08703506,0.08703506,0.08703506,0.08703506,0.08703506,0.08703506,0.08703506,0.08703506,0.08703506,0.08703506,0.08703506,0.08703506,0.08703506,0.08703506,0.08703506,0.08703506,0.08703506,0.08703506,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,-1
2020-02-21,0.1321715817694371,0.2019376899696048,0.0002465711203576,0.1087267525035764,-0.1585212861481255,0.022608954335862,0.128359592215014,0.13217151,0.13217151,0.13217151,0.13217151,0.13217151,0.13217151,0.13217151,0.13217151,0.13217151,0.13217151,0.13217151,0.13217151,0.13217151,0.13217151,0.13217151,0.13217151,0.13217151,0.13217151,0.13217151,0.13217151,0.13217151,0.13217151,0.13217151,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,-1
2020-02-24,0.1589924160346696,0.1954242135367017,0.0029482104568696,0.118361153262519,-0.0777846934497824,0.020127275418085,0.0965921913789211,0.15899241,0.15899241,0.15899241,0.15899241,0.15899241,0.15899241,0.15899241,0.15899241,0.15899241,0.15899241,0.15899241,0.15899241,0.15899241,0.15899241,0.15899241,0.15899241,0.15899241,0.15899241,0.15899241,0.15899241,0.15899241,0.15899241,0.15899241,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,-1
2020-02-25,0.1500000000000001,0.1287634917629236,0.0025244719216899,0.1091652072387623,-0.1997676955605628,0.0117612466921492,0.0929552104433941,0.14999998,0.14999998,0.14999998,0.14999998,0.14999998,0.14999998,0.14999998,0.14999998,0.14999998,0.14999998,0.14999998,0.14999998,0.14999998,0.14999998,0.14999998,0.14999998,0.14999998,0.14999998,0.14999998,0.14999998,0.14999998,0.14999998,0.14999998,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,-1
2020-02-26,0.1469321851453173,0.1290995260663507,0.002344328370486,0.1096439913087079,-0.2321428298782409,0.0080834803057023,0.1480263157894736,0.14693224,0.14693224,0.14693224,0.14693224,0.14693224,0.14693224,0.14693224,0.14693224,0.14693224,0.14693224,0.14693224,0.14693224,0.14693224,0.14693224,0.14693224,0.14693224,0.14693224,0.14693224,0.14693224,0.14693224,0.14693224,0.14693224,0.14693224,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,1
2020-02-27,0.1762462544265868,0.1217936538096142,0.0042576823398741,0.1073215476984656,-0.244612022565497,0.022453531598513,0.1204791522690622,0.17624617,0.17624617,0.17624617,0.17624617,0.17624617,0.17624617,0.17624617,0.17624617,0.17624617,0.17624617,0.17624617,0.17624617,0.17624617,0.17624617,0.17624617,0.17624617,0.17624617,0.17624617,0.17624617,0.17624617,0.17624617,0.17624617,0.17624617,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,1
2020-02-28,0.182195189383467,0.1043924700513405,0.0037164416611057,0.1130260185727431,-0.326361831652173,0.0311203319502073,0.1875894988066824,0.18219519,0.18219519,0.18219519,0.18219519,0.18219519,0.18219519,0.18219519,0.18219519,0.18219519,0.18219519,0.18219519,0.18219519,0.18219519,0.18219519,0.18219519,0.18219519,0.18219519,0.18219519,0.18219519,0.18219519,0.18219519,0.18219519,0.18219519,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,1
2020-03-02,0.1687048360200111,0.0873949579831931,0.0024180575620651,0.0954598370197905,-0.2787657240288109,0.0084659173843233,0.2372467659262873,0.16870487,0.16870487,0.16870487,0.16870487,0.16870487,0.16870487,0.16870487,0.16870487,0.16870487,0.16870487,0.16870487,0.16870487,0.16870487,0.16870487,0.16870487,0.16870487,0.16870487,0.16870487,0.16870487,0.16870487,0.16870487,0.16870487,0.16870487,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,-1
2020-03-03,0.1485447556287755,0.0568555758683728,0.0030248964357491,0.0818166638837869,-0.2106808047757141,0.0329736211031175,0.2237829983046744,0.14854467,0.14854467,0.14854467,0.14854467,0.14854467,0.14854467,0.14854467,0.14854467,0.14854467,0.14854467,0.14854467,0.14854467,0.14854467,0.14854467,0.14854467,0.14854467,0.14854467,0.14854467,0.14854467,0.14854467,0.14854467,0.14854467,0.14854467,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,1
2020-03-04,0.1564123598578068,0.0919947751446166,0.0024315423365379,0.0906595691591116,-0.2978723665560846,0.045267489711934,0.2862688015526442,0.15641236,0.15641236,0.15641236,0.15641236,0.15641236,0.15641236,0.15641236,0.15641236,0.15641236,0.15641236,0.15641236,0.15641236,0.15641236,0.15641236,0.15641236,0.15641236,0.15641236,0.15641236,0.15641236,0.15641236,0.15641236,0.15641236,0.15641236,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,-1
2020-03-05,0.1282885815025767,0.109259609922363,-0.002319399829637,0.0892901722559706,-0.3806706117180988,0.0575771533855367,0.2454246832473019,0.12828851,0.12828851,0.12828851,0.12828851,0.12828851,0.12828851,0.12828851,0.12828851,0.12828851,0.12828851,0.12828851,0.12828851,0.12828851,0.12828851,0.12828851,0.12828851,0.12828851,0.12828851,0.12828851,0.12828851,0.12828851,0.12828851,0.12828851,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,-1
2020-03-06,0.1497237569060774,0.0940779610194904,0.0048479733207074,0.0892310239218607,-0.3390557887214297,0.0541788517777437,0.2510025949516394,0.14972377,0.14972377,0.14972377,0.14972377,0.14972377,0.14972377,0.14972377,0.14972377,0.14972377,0.14972377,0.14972377,0.14972377,0.14972377,0.14972377,0.14972377,0.14972377,0.14972377,0.14972377,0.14972377,0.14972377,0.14972377,0.14972377,0.14972377,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,1
2020-03-09,0.1536991536991536,0.0521045800111255,0.0079141806040745,0.0618361465623713,-0.2948206853428342,0.0604615384615383,0.2703984819734344,0.15369916,0.15369916,0.15369916,0.15369916,0.15369916,0.15369916,0.15369916,0.15369916,0.15369916,0.15369916,0.15369916,0.15369916,0.15369916,0.15369916,0.15369916,0.15369916,0.15369916,0.15369916,0.15369916,0.15369916,0.15369916,0.15369916,0.15369916,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,-1
2020-03-10,0.1581267217630853,0.033655634064708,0.008134256311238,0.0690933047846495,-0.2028241247038743,0.0665127020785218,0.2561750176429074,0.15812671,0.15812671,0.15812671,0.15812671,0.15812671,0.15812671,0.15812671,0.15812671,0.15812671,0.15812671,0.15812671,0.15812671,0.15812671,0.15812671,0.15812671,0.15812671,0.15812671,0.15812671,0.15812671,0.15812671,0.15812671,0.15812671,0.15812671,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,-1
2020-03-11,0.1545749864645371,0.0127079050644738,0.0058892694647512,0.0826019194487737,-0.1544269078330372,0.0619917139788246,0.2380952380952381,0.15457499,0.15457499,0.15457499,0.15457499,0.15457499,0.15457499,0.15457499,0.15457499,0.15457499,0.15457499,0.15457499,0.15457499,0.15457499,0.15457499,0.15457499,0.15457499,0.15457499,0.15457499,0.15457499,0.15457499,0.15457499,0.15457499,0.15457499,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,-1
2020-03-12,0.1269382391590012,-0.0245961820851687,0.0082545722351785,0.0985753108786955,-0.1063515202688544,0.1077067375332188,0.231562429948442,0.12693822,0.12693822,0.12693822,0.12693822,0.12693822,0.12693822,0.12693822,0.12693822,0.12693822,0.12693822,0.12693822,0.12693822,0.12693822,0.12693822,0.12693822,0.12693822,0.12693822,0.12693822,0.12693822,0.12693822,0.12693822,0.12693822,0.12693822,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,-1
2020-03-16,0.1537429568017172,-0.044488118634983,0.0073987896600637,0.0920590875703908,-0.0606725076893476,0.1055408970976254,0.2365930599369086,0.15374291,0.15374291,0.15374291,0.15374291,0.15374291,0.15374291,0.15374291,0.15374291,0.15374291,0.15374291,0.15374291,0.15374291,0.15374291,0.15374291,0.15374291,0.15374291,0.15374291,0.15374291,0.15374291,0.15374291,0.15374291,0.15374291,0.15374291,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,-1
2020-03-17,0.1179257699394578,-0.0515738929397119,0.0040019959063553,0.0811997073884418,-0.0638143667059639,0.1297297297297297,0.2509107468123859,0.11792576,0.11792576,0.11792576,0.11792576,0.11792576,0.11792576,0.11792576,0.11792576,0.11792576,0.11792576,0.11792576,0.11792576,0.11792576,0.11792576,0.11792576,0.11792576,0.11792576,0.11792576,0.11792576,0.11792576,0.11792576,0.11792576,0.11792576,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,1
2020-03-18,0.0913757700205337,-0.0797740910695374,0.0090683749349709,0.0914713541666667,-0.0891228391413103,0.1475172746263859,0.2544993077988002,0.09137583,0.09137583,0.09137583,0.09137583,0.09137583,0.09137583,0.09137583,0.09137583,0.09137583,0.09137583,0.09137583,0.09137583,0.09137583,0.09137583,0.09137583,0.09137583,0.09137583,0.09137583,0.09137583,0.09137583,0.09137583,0.09137583,0.09137583,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,1
2020-03-19,0.104771784232365,-0.076151227378606,0.0082220252468137,0.091692407738579,0.0400000299726213,0.1435667360999839,0.2619212163096061,0.10477173,0.10477173,0.10477173,0.10477173,0.10477173,0.10477173,0.10477173,0.10477173,0.10477173,0.10477173,0.10477173,0.10477173,0.10477173,0.10477173,0.10477173,0.10477173,0.10477173,0.10477173,0.10477173,0.10477173,0.10477173,0.10477173,0.10477173,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,-1
2020-03-20,0.0719315895372232,-0.0977673748649622,0.0078692863687264,0.0954309786130913,0.2607191904663699,0.1531805800352508,0.294602875324063,0.0719316,0.0719316,0.0719316,0.0719316,0.0719316,0.0719316,0.0719316,0.0719316,0.0719316,0.0719316,0.0719316,0.0719316,0.0719316,0.0719316,0.0719316,0.0719316,0.0719316,0.0719316,0.0719316,0.0719316,0.0719316,0.0719316,0.0719316,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,1
2020-03-23,0.0631632137443152,-0.0989829277152197,0.0100388700149971,0.0928652321630805,0.1620271535102497,0.1384954359458607,0.2684210526315789,0.06316316,0.06316316,0.06316316,0.06316316,0.06316316,0.06316316,0.06316316,0.06316316,0.06316316,0.06316316,0.06316316,0.06316316,0.06316316,0.06316316,0.06316316,0.06316316,0.06316316,0.06316316,0.06316316,0.06316316,0.06316316,0.06316316,0.06316316,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,-1
2020-03-24,0.066150773839241,-0.0633074935400517,0.0149380306730289,0.0950607287449392,0.1954777056195902,0.1351139041633935,0.2937062937062937,0.066150784,0.066150784,0.066150784,0.066150784,0.066150784,0.066150784,0.066150784,0.066150784,0.066150784,0.066150784,0.066150784,0.066150784,0.066150784,0.066150784,0.066150784,0.066150784,0.066150784,0.066150784,0.066150784,0.066150784,0.066150784,0.066150784,0.066150784,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,1
2020-03-25,0.0601932127817685,-0.0934163701067615,0.01980279123107,0.0896668822768433,0.224505947686175,0.1365278868813826,0.2904191616766467,0.06019318,0.06019318,0.06019318,0.06019318,0.06019318,0.06019318,0.06019318,0.06019318,0.06019318,0.06019318,0.06019318,0.06019318,0.06019318,0.06019318,0.06019318,0.06019318,0.06019318,0.06019318,0.06019318,0.06019318,0.06019318,0.06019318,0.06019318,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,1
2020-03-26,0.0636585365853659,-0.1100106119561372,0.0208098872541997,0.0942497173316103,0.4370709874879526,0.1207865168539326,0.3078172117838089,0.063658595,0.063658595,0.063658595,0.063658595,0.063658595,0.063658595,0.063658595,0.063658595,0.063658595,0.063658595,0.063658595,0.063658595,0.063658595,0.063658595,0.063658595,0.063658595,0.063658595,0.063658595,0.063658595,0.063658595,0.063658595,0.063658595,0.063658595,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,-1
2020-03-27,0.0702875399361022,-0.1338458850253363,0.0140470689267386,0.0879076525670004,0.3613636040162116,0.1145462977276239,0.3096893834028744,0.070287585,0.070287585,0.070287585,0.070287585,0.070287585,0.070287585,0.070287585,0.070287585,0.070287585,0.070287585,0.070287585,0.070287585,0.070287585,0.070287585,0.070287585,0.070287585,0.070287585,0.070287585,0.070287585,0.070287585,0.070287585,0.070287585,0.070287585,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,-1
2020-03-30,0.0312195121951219,-0.1137533274179237,0.0141472333731702,0.0708730858654693,0.3017031091948592,0.1106330669944684,0.3216209885219021,0.031219482,0.031219482,0.031219482,0.031219482,0.031219482,0.031219482,0.031219482,0.031219482,0.031219482,0.031219482,0.031219482,0.031219482,0.031219482,0.031219482,0.031219482,0.031219482,0.031219482,0.031219482,0.031219482,0.031219482,0.031219482,0.031219482,0.031219482,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,-1
2020-03-31,0.013755833947433,-0.1046369203849518,0.0073846968709256,0.0334748138063585,0.1459908708409756,0.1173933138191343,0.3153864005569737,0.013755798,0.013755798,0.013755798,0.013755798,0.013755798,0.013755798,0.013755798,0.013755798,0.013755798,0.013755798,0.013755798,0.013755798,0.013755798,0.013755798,0.013755798,0.013755798,0.013755798,0.013755798,0.013755798,0.013755798,0.013755798,0.013755798,0.013755798,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,1
2020-04-01,0.055446032528339,-0.1016771488469602,0.0071255522302979,0.0044893378226711,0.216260146842582,0.135923845193508,0.3129455047137273,0.05544603,0.05544603,0.05544603,0.05544603,0.05544603,0.05544603,0.05544603,0.05544603,0.05544603,0.05544603,0.05544603,0.05544603,0.05544603,0.05544603,0.05544603,0.05544603,0.05544603,0.05544603,0.05544603,0.05544603,0.05544603,0.05544603,0.05544603,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,1
2020-04-02,0.0494186046511626,-0.08459373900809,0.002964245696241,0.0004020585397233,0.2057677598613865,0.1381086142322096,0.2569611927208945,0.049418688,0.049418688,0.049418688,0.049418688,0.049418688,0.049418688,0.049418688,0.049418688,0.049418688,0.049418688,0.049418688,0.049418688,0.049418688,0.049418688,0.049418688,0.049418688,0.049418688,0.049418688,0.049418688,0.049418688,0.049418688,0.049418688,0.049418688,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,-1
2020-04-03,0.0546238620028749,-0.0794014084507042,-0.0021060556731238,-0.0473582474226804,0.1480915667092253,0.158002520478891,0.2559667177578277,0.05462396,0.05462396,0.05462396,0.05462396,0.05462396,0.05462396,0.05462396,0.05462396,0.05462396,0.05462396,0.05462396,0.05462396,0.05462396,0.05462396,0.05462396,0.05462396,0.05462396,0.05462396,0.05462396,0.05462396,0.05462396,0.05462396,0.05462396,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,-1
2020-04-06,0.1009627252530238,-0.0635504201680671,-0.0098587823538986,-0.0515828378595533,0.2028526499866356,0.1500313873195229,0.2631808278867102,0.10096276,0.10096276,0.10096276,0.10096276,0.10096276,0.10096276,0.10096276,0.10096276,0.10096276,0.10096276,0.10096276,0.10096276,0.10096276,0.10096276,0.10096276,0.10096276,0.10096276,0.10096276,0.10096276,0.10096276,0.10096276,0.10096276,0.10096276,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,1
2020-04-07,0.1398989898989897,-0.050907169279549,-0.0109977393535772,-0.0216263666108051,0.0793401622310197,0.1578446909667195,0.2238003012696363,0.13989902,0.13989902,0.13989902,0.13989902,0.13989902,0.13989902,0.13989902,0.13989902,0.13989902,0.13989902,0.13989902,0.13989902,0.13989902,0.13989902,0.13989902,0.13989902,0.13989902,0.13989902,0.13989902,0.13989902,0.13989902,0.13989902,0.13989902,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,1
2020-04-08,0.1556064073226544,-0.0751905751905751,-0.0049493307155055,-0.0466799204771372,0.1723280842001999,0.1562598549353517,0.2256552311953974,0.15560639,0.15560639,0.15560639,0.15560639,0.15560639,0.15560639,0.15560639,0.15560639,0.15560639,0.15560639,0.15560639,0.15560639,0.15560639,0.15560639,0.15560639,0.15560639,0.15560639,0.15560639,0.15560639,0.15560639,0.15560639,0.15560639,0.15560639,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,1
2020-04-09,0.1580152671755725,-0.0985100788781769,-0.0091215282398827,-0.0123662306777645,0.078014244092085,0.1652118711315664,0.2383485848052777,0.15801525,0.15801525,0.15801525,0.15801525,0.15801525,0.15801525,0.15801525,0.15801525,0.15801525,0.15801525,0.15801525,0.15801525,0.15801525,0.15801525,0.15801525,0.15801525,0.15801525,0.15801525,0.15801525,0.15801525,0.15801525,0.15801525,0.15801525,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,1
2020-04-13,0.1470513147817207,-0.0984643179765131,-0.0170898137333251,-0.0407952286282305,0.1695583254562445,0.1618625277161862,0.2213355732885342,0.14705122,0.14705122,0.14705122,0.14705122,0.14705122,0.14705122,0.14705122,0.14705122,0.14705122,0.14705122,0.14705122,0.14705122,0.14705122,0.14705122,0.14705122,0.14705122,0.14705122,0.14705122,0.14705122,0.14705122,0.14705122,0.14705122,0.14705122,3.436,1.8122,2.1612,0.0,-576338000000.0,11.7562,14.5381,21659103484045.5,158.1229,19.6452,1
